"DateTime","Tasa Representativa del Mercado (TRM)"
"2008-11-12 05:00:00",2281.24
"2008-11-13 05:00:00",2335.02
"2008-11-14 05:00:00",2329.82
"2008-11-15 05:00:00",2308.65
"2008-11-16 05:00:00",2308.65
"2008-11-17 05:00:00",2308.65
"2008-11-18 05:00:00",2308.65
"2008-11-19 05:00:00",2329.9
"2008-11-20 05:00:00",2342.18
"2008-11-21 05:00:00",2359.26
"2008-11-22 05:00:00",2355.71
"2008-11-23 05:00:00",2355.71
"2008-11-24 05:00:00",2355.71
"2008-11-25 05:00:00",2314.72
"2008-11-26 05:00:00",2307.37
"2008-11-27 05:00:00",2324.1
"2008-11-28 05:00:00",2324.1
"2008-11-29 05:00:00",2318
"2008-11-30 05:00:00",2318
"2008-12-01 05:00:00",2318
"2008-12-02 05:00:00",2320.12
"2008-12-03 05:00:00",2315.35
"2008-12-04 05:00:00",2317.48
"2008-12-05 05:00:00",2323.28
"2008-12-06 05:00:00",2333.54
"2008-12-07 05:00:00",2333.54
"2008-12-08 05:00:00",2333.54
"2008-12-09 05:00:00",2333.54
"2008-12-10 05:00:00",2311.7
"2008-12-11 05:00:00",2302.93
"2008-12-12 05:00:00",2278.29
"2008-12-13 05:00:00",2273.24
"2008-12-14 05:00:00",2273.24
"2008-12-15 05:00:00",2273.24
"2008-12-16 05:00:00",2254.5
"2008-12-17 05:00:00",2223.3
"2008-12-18 05:00:00",2173.86
"2008-12-19 05:00:00",2163.14
"2008-12-20 05:00:00",2167.35
"2008-12-21 05:00:00",2167.35
"2008-12-22 05:00:00",2167.35
"2008-12-23 05:00:00",2169.83
"2008-12-24 05:00:00",2180.49
"2008-12-25 05:00:00",2198.09
"2008-12-26 05:00:00",2198.09
"2008-12-27 05:00:00",2204.95
"2008-12-28 05:00:00",2204.95
"2008-12-29 05:00:00",2204.95
"2008-12-30 05:00:00",2234
"2008-12-31 05:00:00",2243.59
"2009-01-01 05:00:00",2243.59
"2009-01-02 05:00:00",2243.59
"2009-01-03 05:00:00",2234.81
"2009-01-04 05:00:00",2234.81
"2009-01-05 05:00:00",2234.81
"2009-01-06 05:00:00",2227.24
"2009-01-07 05:00:00",2197.72
"2009-01-08 05:00:00",2214.13
"2009-01-09 05:00:00",2220.82
"2009-01-10 05:00:00",2216.23
"2009-01-11 05:00:00",2216.23
"2009-01-12 05:00:00",2216.23
"2009-01-13 05:00:00",2216.23
"2009-01-14 05:00:00",2226.87
"2009-01-15 05:00:00",2234.4
"2009-01-16 05:00:00",2249.64
"2009-01-17 05:00:00",2227.68
"2009-01-18 05:00:00",2227.68
"2009-01-19 05:00:00",2227.68
"2009-01-20 05:00:00",2227.68
"2009-01-21 05:00:00",2245.28
"2009-01-22 05:00:00",2245.97
"2009-01-23 05:00:00",2247.87
"2009-01-24 05:00:00",2280.77
"2009-01-25 05:00:00",2280.77
"2009-01-26 05:00:00",2280.77
"2009-01-27 05:00:00",2280.43
"2009-01-28 05:00:00",2310.83
"2009-01-29 05:00:00",2341.09
"2009-01-30 05:00:00",2386.58
"2009-01-31 05:00:00",2420.26
"2009-02-01 05:00:00",2420.26
"2009-02-02 05:00:00",2420.26
"2009-02-03 05:00:00",2450.78
"2009-02-04 05:00:00",2443.67
"2009-02-05 05:00:00",2469.02
"2009-02-06 05:00:00",2472.65
"2009-02-07 05:00:00",2449.49
"2009-02-08 05:00:00",2449.49
"2009-02-09 05:00:00",2449.49
"2009-02-10 05:00:00",2450.6
"2009-02-11 05:00:00",2494.07
"2009-02-12 05:00:00",2537.82
"2009-02-13 05:00:00",2520.06
"2009-02-14 05:00:00",2509.5
"2009-02-15 05:00:00",2509.5
"2009-02-16 05:00:00",2509.5
"2009-02-17 05:00:00",2509.5
"2009-02-18 05:00:00",2554.4
"2009-02-19 05:00:00",2558.14
"2009-02-20 05:00:00",2547.4
"2009-02-21 05:00:00",2588.31
"2009-02-22 05:00:00",2588.31
"2009-02-23 05:00:00",2588.31
"2009-02-24 05:00:00",2572.3
"2009-02-25 05:00:00",2596.37
"2009-02-26 05:00:00",2575.5
"2009-02-27 05:00:00",2555.05
"2009-02-28 05:00:00",2555.89
"2009-03-01 05:00:00",2555.89
"2009-03-02 05:00:00",2555.89
"2009-03-03 05:00:00",2590.97
"2009-03-04 05:00:00",2588.96
"2009-03-05 05:00:00",2589.48
"2009-03-06 05:00:00",2572.92
"2009-03-07 05:00:00",2548.57
"2009-03-08 05:00:00",2548.57
"2009-03-09 05:00:00",2548.57
"2009-03-10 05:00:00",2559.36
"2009-03-11 05:00:00",2525.06
"2009-03-12 05:00:00",2506.73
"2009-03-13 05:00:00",2481.26
"2009-03-14 05:00:00",2445.3
"2009-03-15 05:00:00",2445.3
"2009-03-16 05:00:00",2445.3
"2009-03-17 05:00:00",2390.96
"2009-03-18 05:00:00",2390.98
"2009-03-19 05:00:00",2383.15
"2009-03-20 05:00:00",2335.29
"2009-03-21 05:00:00",2340.83
"2009-03-22 05:00:00",2340.83
"2009-03-23 05:00:00",2340.83
"2009-03-24 05:00:00",2340.83
"2009-03-25 05:00:00",2353.21
"2009-03-26 05:00:00",2379.94
"2009-03-27 05:00:00",2435.81
"2009-03-28 05:00:00",2485.56
"2009-03-29 05:00:00",2485.56
"2009-03-30 05:00:00",2485.56
"2009-03-31 05:00:00",2561.21
"2009-04-01 05:00:00",2544.24
"2009-04-02 05:00:00",2534.99
"2009-04-03 05:00:00",2451.72
"2009-04-04 05:00:00",2422.71
"2009-04-05 05:00:00",2422.71
"2009-04-06 05:00:00",2422.71
"2009-04-07 05:00:00",2408.42
"2009-04-08 05:00:00",2416.63
"2009-04-09 05:00:00",2388.11
"2009-04-10 05:00:00",2388.11
"2009-04-11 05:00:00",2388.11
"2009-04-12 05:00:00",2388.11
"2009-04-13 05:00:00",2388.11
"2009-04-14 05:00:00",2392.22
"2009-04-15 05:00:00",2394.27
"2009-04-16 05:00:00",2380.69
"2009-04-17 05:00:00",2344.98
"2009-04-18 05:00:00",2343.34
"2009-04-19 05:00:00",2343.34
"2009-04-20 05:00:00",2343.34
"2009-04-21 05:00:00",2376.38
"2009-04-22 05:00:00",2338.6
"2009-04-23 05:00:00",2318.83
"2009-04-24 05:00:00",2300.74
"2009-04-25 05:00:00",2283.2
"2009-04-26 05:00:00",2283.2
"2009-04-27 05:00:00",2283.2
"2009-04-28 05:00:00",2325.02
"2009-04-29 05:00:00",2332.47
"2009-04-30 05:00:00",2289.73
"2009-05-01 05:00:00",2288.64
"2009-05-02 05:00:00",2288.64
"2009-05-03 05:00:00",2288.64
"2009-05-04 05:00:00",2288.64
"2009-05-05 05:00:00",2272.55
"2009-05-06 05:00:00",2256.99
"2009-05-07 05:00:00",2233.5
"2009-05-08 05:00:00",2208.98
"2009-05-09 05:00:00",2210.35
"2009-05-10 05:00:00",2210.35
"2009-05-11 05:00:00",2210.35
"2009-05-12 05:00:00",2220.92
"2009-05-13 05:00:00",2221.4
"2009-05-14 05:00:00",2257.36
"2009-05-15 05:00:00",2251.53
"2009-05-16 05:00:00",2252.8
"2009-05-17 05:00:00",2252.8
"2009-05-18 05:00:00",2252.8
"2009-05-19 05:00:00",2255.22
"2009-05-20 05:00:00",2221.27
"2009-05-21 05:00:00",2196.21
"2009-05-22 05:00:00",2206.6
"2009-05-23 05:00:00",2201.44
"2009-05-24 05:00:00",2201.44
"2009-05-25 05:00:00",2201.44
"2009-05-26 05:00:00",2201.44
"2009-05-27 05:00:00",2213.89
"2009-05-28 05:00:00",2208.89
"2009-05-29 05:00:00",2190.45
"2009-05-30 05:00:00",2140.66
"2009-05-31 05:00:00",2140.66
"2009-06-01 05:00:00",2140.66
"2009-06-02 05:00:00",2109.42
"2009-06-03 05:00:00",2077.02
"2009-06-04 05:00:00",2073.55
"2009-06-05 05:00:00",2072
"2009-06-06 05:00:00",2063.1
"2009-06-07 05:00:00",2063.1
"2009-06-08 05:00:00",2063.1
"2009-06-09 05:00:00",2091.1
"2009-06-10 05:00:00",2060.18
"2009-06-11 05:00:00",2042.19
"2009-06-12 05:00:00",2026.17
"2009-06-13 05:00:00",2015.4
"2009-06-14 05:00:00",2015.4
"2009-06-15 05:00:00",2015.4
"2009-06-16 05:00:00",2015.4
"2009-06-17 05:00:00",2014.91
"2009-06-18 05:00:00",2071.29
"2009-06-19 05:00:00",2074.72
"2009-06-20 05:00:00",2108.2
"2009-06-21 05:00:00",2108.2
"2009-06-22 05:00:00",2108.2
"2009-06-23 05:00:00",2108.2
"2009-06-24 05:00:00",2165
"2009-06-25 05:00:00",2158.72
"2009-06-26 05:00:00",2188.5
"2009-06-27 05:00:00",2158.67
"2009-06-28 05:00:00",2158.67
"2009-06-29 05:00:00",2158.67
"2009-06-30 05:00:00",2158.67
"2009-07-01 05:00:00",2145.21
"2009-07-02 05:00:00",2111.71
"2009-07-03 05:00:00",2096.23
"2009-07-04 05:00:00",2086.36
"2009-07-05 05:00:00",2086.36
"2009-07-06 05:00:00",2086.36
"2009-07-07 05:00:00",2109.08
"2009-07-08 05:00:00",2090.35
"2009-07-09 05:00:00",2108.2
"2009-07-10 05:00:00",2105.36
"2009-07-11 05:00:00",2116.99
"2009-07-12 05:00:00",2116.99
"2009-07-13 05:00:00",2116.99
"2009-07-14 05:00:00",2085.74
"2009-07-15 05:00:00",2054.19
"2009-07-16 05:00:00",2018.93
"2009-07-17 05:00:00",2025.71
"2009-07-18 05:00:00",2006.82
"2009-07-19 05:00:00",2006.82
"2009-07-20 05:00:00",2006.82
"2009-07-21 05:00:00",2006.82
"2009-07-22 05:00:00",1986.35
"2009-07-23 05:00:00",1975.05
"2009-07-24 05:00:00",1953.12
"2009-07-25 05:00:00",1970.11
"2009-07-26 05:00:00",1970.11
"2009-07-27 05:00:00",1970.11
"2009-07-28 05:00:00",1982.43
"2009-07-29 05:00:00",2013.82
"2009-07-30 05:00:00",2073.92
"2009-07-31 05:00:00",2043.37
"2009-08-01 05:00:00",2040.95
"2009-08-02 05:00:00",2040.95
"2009-08-03 05:00:00",2040.95
"2009-08-04 05:00:00",2008.96
"2009-08-05 05:00:00",1992.98
"2009-08-06 05:00:00",1987.84
"2009-08-07 05:00:00",1997.01
"2009-08-08 05:00:00",1997.01
"2009-08-09 05:00:00",1997.01
"2009-08-10 05:00:00",1997.01
"2009-08-11 05:00:00",2022.56
"2009-08-12 05:00:00",2050.45
"2009-08-13 05:00:00",2026.45
"2009-08-14 05:00:00",1999.98
"2009-08-15 05:00:00",2016.09
"2009-08-16 05:00:00",2016.09
"2009-08-17 05:00:00",2016.09
"2009-08-18 05:00:00",2016.09
"2009-08-19 05:00:00",2037.1
"2009-08-20 05:00:00",2041.91
"2009-08-21 05:00:00",2012.67
"2009-08-22 05:00:00",1997.31
"2009-08-23 05:00:00",1997.31
"2009-08-24 05:00:00",1997.31
"2009-08-25 05:00:00",1997.44
"2009-08-26 05:00:00",2007.2
"2009-08-27 05:00:00",2044.79
"2009-08-28 05:00:00",2043.65
"2009-08-29 05:00:00",2035
"2009-08-30 05:00:00",2035
"2009-08-31 05:00:00",2035
"2009-09-01 05:00:00",2057.81
"2009-09-02 05:00:00",2068.96
"2009-09-03 05:00:00",2065.73
"2009-09-04 05:00:00",2029.75
"2009-09-05 05:00:00",2018.72
"2009-09-06 05:00:00",2018.72
"2009-09-07 05:00:00",2018.72
"2009-09-08 05:00:00",2018.72
"2009-09-09 05:00:00",1994.44
"2009-09-10 05:00:00",1998.17
"2009-09-11 05:00:00",2008.95
"2009-09-12 05:00:00",1985.38
"2009-09-13 05:00:00",1985.38
"2009-09-14 05:00:00",1985.38
"2009-09-15 05:00:00",1998.99
"2009-09-16 05:00:00",1986.86
"2009-09-17 05:00:00",1960.76
"2009-09-18 05:00:00",1962.6
"2009-09-19 05:00:00",1951.38
"2009-09-20 05:00:00",1951.38
"2009-09-21 05:00:00",1951.38
"2009-09-22 05:00:00",1950.77
"2009-09-23 05:00:00",1914.47
"2009-09-24 05:00:00",1911.66
"2009-09-25 05:00:00",1922.5
"2009-09-26 05:00:00",1926.59
"2009-09-27 05:00:00",1926.59
"2009-09-28 05:00:00",1926.59
"2009-09-29 05:00:00",1921.64
"2009-09-30 05:00:00",1922
"2009-10-01 05:00:00",1925.49
"2009-10-02 05:00:00",1918.87
"2009-10-03 05:00:00",1919.75
"2009-10-04 05:00:00",1919.75
"2009-10-05 05:00:00",1919.75
"2009-10-06 05:00:00",1925.57
"2009-10-07 05:00:00",1906.59
"2009-10-08 05:00:00",1897.31
"2009-10-09 05:00:00",1870.96
"2009-10-10 05:00:00",1857.21
"2009-10-11 05:00:00",1857.21
"2009-10-12 05:00:00",1857.21
"2009-10-13 05:00:00",1857.21
"2009-10-14 05:00:00",1825.68
"2009-10-15 05:00:00",1830.38
"2009-10-16 05:00:00",1838.26
"2009-10-17 05:00:00",1843.81
"2009-10-18 05:00:00",1843.81
"2009-10-19 05:00:00",1843.81
"2009-10-20 05:00:00",1858.4
"2009-10-21 05:00:00",1913.98
"2009-10-22 05:00:00",1910.04
"2009-10-23 05:00:00",1914.89
"2009-10-24 05:00:00",1924.35
"2009-10-25 05:00:00",1924.35
"2009-10-26 05:00:00",1924.35
"2009-10-27 05:00:00",1932.81
"2009-10-28 05:00:00",1977.26
"2009-10-29 05:00:00",2006.18
"2009-10-30 05:00:00",2004.37
"2009-10-31 05:00:00",1993.8
"2009-11-01 05:00:00",1993.8
"2009-11-02 05:00:00",1993.8
"2009-11-03 05:00:00",1993.8
"2009-11-04 05:00:00",2008.72
"2009-11-05 05:00:00",1963.7
"2009-11-06 05:00:00",1958.24
"2009-11-07 05:00:00",1981.61
"2009-11-08 05:00:00",1981.61
"2009-11-09 05:00:00",1981.61
"2009-11-10 05:00:00",1968.45
"2009-11-11 05:00:00",1969.52
"2009-11-12 05:00:00",1969.52
"2009-11-13 05:00:00",1976.89
"2009-11-14 05:00:00",1971.27
"2009-11-15 05:00:00",1971.27
"2009-11-16 05:00:00",1971.27
"2009-11-17 05:00:00",1971.27
"2009-11-18 05:00:00",1966.22
"2009-11-19 05:00:00",1953.45
"2009-11-20 05:00:00",1962.33
"2009-11-21 05:00:00",1974.47
"2009-11-22 05:00:00",1974.47
"2009-11-23 05:00:00",1974.47
"2009-11-24 05:00:00",1964.92
"2009-11-25 05:00:00",1969.01
"2009-11-26 05:00:00",1974.14
"2009-11-27 05:00:00",1974.14
"2009-11-28 05:00:00",1997.47
"2009-11-29 05:00:00",1997.47
"2009-11-30 05:00:00",1997.47
"2009-12-01 05:00:00",1998.45
"2009-12-02 05:00:00",1990.29
"2009-12-03 05:00:00",1990.8
"2009-12-04 05:00:00",1989.94
"2009-12-05 05:00:00",2003.94
"2009-12-06 05:00:00",2003.94
"2009-12-07 05:00:00",2003.94
"2009-12-08 05:00:00",2009.45
"2009-12-09 05:00:00",2009.45
"2009-12-10 05:00:00",2016.73
"2009-12-11 05:00:00",2016.17
"2009-12-12 05:00:00",2000.54
"2009-12-13 05:00:00",2000.54
"2009-12-14 05:00:00",2000.54
"2009-12-15 05:00:00",1992.1
"2009-12-16 05:00:00",2001.86
"2009-12-17 05:00:00",2005.09
"2009-12-18 05:00:00",2015.74
"2009-12-19 05:00:00",2025.85
"2009-12-20 05:00:00",2025.85
"2009-12-21 05:00:00",2025.85
"2009-12-22 05:00:00",2030.17
"2009-12-23 05:00:00",2054.1
"2009-12-24 05:00:00",2045.07
"2009-12-25 05:00:00",2043.41
"2009-12-26 05:00:00",2043.41
"2009-12-27 05:00:00",2043.41
"2009-12-28 05:00:00",2043.41
"2009-12-29 05:00:00",2037.92
"2009-12-30 05:00:00",2046.2
"2009-12-31 05:00:00",2044.23
"2010-01-01 05:00:00",2044.23
"2010-01-02 05:00:00",2044.23
"2010-01-03 05:00:00",2044.23
"2010-01-04 05:00:00",2044.23
"2010-01-05 05:00:00",2021.21
"2010-01-06 05:00:00",1992.78
"2010-01-07 05:00:00",1971.32
"2010-01-08 05:00:00",1969.08
"2010-01-09 05:00:00",1968.24
"2010-01-10 05:00:00",1968.24
"2010-01-11 05:00:00",1968.24
"2010-01-12 05:00:00",1968.24
"2010-01-13 05:00:00",1959.43
"2010-01-14 05:00:00",1965.81
"2010-01-15 05:00:00",1974.13
"2010-01-16 05:00:00",1967.4
"2010-01-17 05:00:00",1967.4
"2010-01-18 05:00:00",1967.4
"2010-01-19 05:00:00",1967.4
"2010-01-20 05:00:00",1957.82
"2010-01-21 05:00:00",1964.18
"2010-01-22 05:00:00",1967.08
"2010-01-23 05:00:00",1981.96
"2010-01-24 05:00:00",1981.96
"2010-01-25 05:00:00",1981.96
"2010-01-26 05:00:00",1961.97
"2010-01-27 05:00:00",1972.22
"2010-01-28 05:00:00",1988.05
"2010-01-29 05:00:00",1991.21
"2010-01-30 05:00:00",1982.29
"2010-01-31 05:00:00",1982.29
"2010-02-01 05:00:00",1982.29
"2010-02-02 05:00:00",1972.6
"2010-02-03 05:00:00",1959.93
"2010-02-04 05:00:00",1966.02
"2010-02-05 05:00:00",1984.16
"2010-02-06 05:00:00",1997.13
"2010-02-07 05:00:00",1997.13
"2010-02-08 05:00:00",1997.13
"2010-02-09 05:00:00",2003.76
"2010-02-10 05:00:00",1981.4
"2010-02-11 05:00:00",1965.03
"2010-02-12 05:00:00",1943.6
"2010-02-13 05:00:00",1936.9
"2010-02-14 05:00:00",1936.9
"2010-02-15 05:00:00",1936.9
"2010-02-16 05:00:00",1936.9
"2010-02-17 05:00:00",1925.79
"2010-02-18 05:00:00",1928.79
"2010-02-19 05:00:00",1930.94
"2010-02-20 05:00:00",1928.86
"2010-02-21 05:00:00",1928.86
"2010-02-22 05:00:00",1928.86
"2010-02-23 05:00:00",1914.87
"2010-02-24 05:00:00",1924.75
"2010-02-25 05:00:00",1932.15
"2010-02-26 05:00:00",1941.98
"2010-02-27 05:00:00",1932.32
"2010-02-28 05:00:00",1932.32
"2010-03-01 05:00:00",1932.32
"2010-03-02 05:00:00",1913.86
"2010-03-03 05:00:00",1895.86
"2010-03-04 05:00:00",1916.41
"2010-03-05 05:00:00",1928.33
"2010-03-06 05:00:00",1902.31
"2010-03-07 05:00:00",1902.31
"2010-03-08 05:00:00",1902.31
"2010-03-09 05:00:00",1894.44
"2010-03-10 05:00:00",1894.3
"2010-03-11 05:00:00",1888.05
"2010-03-12 05:00:00",1894.79
"2010-03-13 05:00:00",1892.99
"2010-03-14 05:00:00",1892.99
"2010-03-15 05:00:00",1892.99
"2010-03-16 05:00:00",1899.75
"2010-03-17 05:00:00",1896.15
"2010-03-18 05:00:00",1893.42
"2010-03-19 05:00:00",1900.55
"2010-03-20 05:00:00",1907.06
"2010-03-21 05:00:00",1907.06
"2010-03-22 05:00:00",1907.06
"2010-03-23 05:00:00",1907.06
"2010-03-24 05:00:00",1907.06
"2010-03-25 05:00:00",1923.41
"2010-03-26 05:00:00",1922.91
"2010-03-27 05:00:00",1933.4
"2010-03-28 05:00:00",1933.4
"2010-03-29 05:00:00",1933.4
"2010-03-30 05:00:00",1934.21
"2010-03-31 05:00:00",1928.59
"2010-04-01 05:00:00",1921.88
"2010-04-02 05:00:00",1921.88
"2010-04-03 05:00:00",1921.88
"2010-04-04 05:00:00",1921.88
"2010-04-05 05:00:00",1921.88
"2010-04-06 05:00:00",1911.78
"2010-04-07 05:00:00",1911.07
"2010-04-08 05:00:00",1920.53
"2010-04-09 05:00:00",1931.91
"2010-04-10 05:00:00",1921.32
"2010-04-11 05:00:00",1921.32
"2010-04-12 05:00:00",1921.32
"2010-04-13 05:00:00",1926.16
"2010-04-14 05:00:00",1936.22
"2010-04-15 05:00:00",1938.24
"2010-04-16 05:00:00",1943.83
"2010-04-17 05:00:00",1942.21
"2010-04-18 05:00:00",1942.21
"2010-04-19 05:00:00",1942.21
"2010-04-20 05:00:00",1951.04
"2010-04-21 05:00:00",1947.69
"2010-04-22 05:00:00",1948.47
"2010-04-23 05:00:00",1955.84
"2010-04-24 05:00:00",1950.89
"2010-04-25 05:00:00",1950.89
"2010-04-26 05:00:00",1950.89
"2010-04-27 05:00:00",1943.41
"2010-04-28 05:00:00",1961.82
"2010-04-29 05:00:00",1973.05
"2010-04-30 05:00:00",1969.75
"2010-05-01 05:00:00",1950.44
"2010-05-02 05:00:00",1950.44
"2010-05-03 05:00:00",1950.44
"2010-05-04 05:00:00",1973.42
"2010-05-05 05:00:00",1988.47
"2010-05-06 05:00:00",2003.37
"2010-05-07 05:00:00",2010.13
"2010-05-08 05:00:00",2029.54
"2010-05-09 05:00:00",2029.54
"2010-05-10 05:00:00",2029.54
"2010-05-11 05:00:00",1988.32
"2010-05-12 05:00:00",1980.5
"2010-05-13 05:00:00",1966.36
"2010-05-14 05:00:00",1959.62
"2010-05-15 05:00:00",1968.1
"2010-05-16 05:00:00",1968.1
"2010-05-17 05:00:00",1968.1
"2010-05-18 05:00:00",1968.1
"2010-05-19 05:00:00",1976.46
"2010-05-20 05:00:00",1997.09
"2010-05-21 05:00:00",2017.68
"2010-05-22 05:00:00",1998.42
"2010-05-23 05:00:00",1998.42
"2010-05-24 05:00:00",1998.42
"2010-05-25 05:00:00",1975.01
"2010-05-26 05:00:00",1989.51
"2010-05-27 05:00:00",1976.4
"2010-05-28 05:00:00",1966.8
"2010-05-29 05:00:00",1971.55
"2010-05-30 05:00:00",1971.55
"2010-05-31 05:00:00",1971.55
"2010-06-01 05:00:00",1971.55
"2010-06-02 05:00:00",1971.45
"2010-06-03 05:00:00",1963.36
"2010-06-04 05:00:00",1961.47
"2010-06-05 05:00:00",1965.83
"2010-06-06 05:00:00",1965.83
"2010-06-07 05:00:00",1965.83
"2010-06-08 05:00:00",1965.83
"2010-06-09 05:00:00",1960.5
"2010-06-10 05:00:00",1943.41
"2010-06-11 05:00:00",1928.83
"2010-06-12 05:00:00",1925.35
"2010-06-13 05:00:00",1925.35
"2010-06-14 05:00:00",1925.35
"2010-06-15 05:00:00",1925.35
"2010-06-16 05:00:00",1917.82
"2010-06-17 05:00:00",1912.29
"2010-06-18 05:00:00",1902.78
"2010-06-19 05:00:00",1906.61
"2010-06-20 05:00:00",1906.61
"2010-06-21 05:00:00",1906.61
"2010-06-22 05:00:00",1889.51
"2010-06-23 05:00:00",1886.05
"2010-06-24 05:00:00",1895.75
"2010-06-25 05:00:00",1896.87
"2010-06-26 05:00:00",1900.36
"2010-06-27 05:00:00",1900.36
"2010-06-28 05:00:00",1900.36
"2010-06-29 05:00:00",1901.65
"2010-06-30 05:00:00",1916.46
"2010-07-01 05:00:00",1913.15
"2010-07-02 05:00:00",1897.33
"2010-07-03 05:00:00",1884.31
"2010-07-04 05:00:00",1884.31
"2010-07-05 05:00:00",1884.31
"2010-07-06 05:00:00",1884.31
"2010-07-07 05:00:00",1882.47
"2010-07-08 05:00:00",1901.38
"2010-07-09 05:00:00",1889.61
"2010-07-10 05:00:00",1877.66
"2010-07-11 05:00:00",1877.66
"2010-07-12 05:00:00",1877.66
"2010-07-13 05:00:00",1877.2
"2010-07-14 05:00:00",1871.19
"2010-07-15 05:00:00",1873.87
"2010-07-16 05:00:00",1871.96
"2010-07-17 05:00:00",1878.77
"2010-07-18 05:00:00",1878.77
"2010-07-19 05:00:00",1878.77
"2010-07-20 05:00:00",1872.92
"2010-07-21 05:00:00",1872.92
"2010-07-22 05:00:00",1867.07
"2010-07-23 05:00:00",1864.04
"2010-07-24 05:00:00",1867.47
"2010-07-25 05:00:00",1867.47
"2010-07-26 05:00:00",1867.47
"2010-07-27 05:00:00",1859.5
"2010-07-28 05:00:00",1852.83
"2010-07-29 05:00:00",1846.23
"2010-07-30 05:00:00",1841.35
"2010-07-31 05:00:00",1842.79
"2010-08-01 05:00:00",1842.79
"2010-08-02 05:00:00",1842.79
"2010-08-03 05:00:00",1832.45
"2010-08-04 05:00:00",1834.58
"2010-08-05 05:00:00",1824.52
"2010-08-06 05:00:00",1818.5
"2010-08-07 05:00:00",1815.46
"2010-08-08 05:00:00",1815.46
"2010-08-09 05:00:00",1815.46
"2010-08-10 05:00:00",1808.93
"2010-08-11 05:00:00",1810.12
"2010-08-12 05:00:00",1807.55
"2010-08-13 05:00:00",1812.2
"2010-08-14 05:00:00",1835.32
"2010-08-15 05:00:00",1835.32
"2010-08-16 05:00:00",1835.32
"2010-08-17 05:00:00",1835.32
"2010-08-18 05:00:00",1810.75
"2010-08-19 05:00:00",1808.14
"2010-08-20 05:00:00",1819.13
"2010-08-21 05:00:00",1820.93
"2010-08-22 05:00:00",1820.93
"2010-08-23 05:00:00",1820.93
"2010-08-24 05:00:00",1806.93
"2010-08-25 05:00:00",1818.86
"2010-08-26 05:00:00",1820.29
"2010-08-27 05:00:00",1811.46
"2010-08-28 05:00:00",1817.68
"2010-08-29 05:00:00",1817.68
"2010-08-30 05:00:00",1817.68
"2010-08-31 05:00:00",1823.74
"2010-09-01 05:00:00",1826.31
"2010-09-02 05:00:00",1815.09
"2010-09-03 05:00:00",1810.65
"2010-09-04 05:00:00",1807.73
"2010-09-05 05:00:00",1807.73
"2010-09-06 05:00:00",1807.73
"2010-09-07 05:00:00",1807.73
"2010-09-08 05:00:00",1808.65
"2010-09-09 05:00:00",1803
"2010-09-10 05:00:00",1802.54
"2010-09-11 05:00:00",1801.04
"2010-09-12 05:00:00",1801.04
"2010-09-13 05:00:00",1801.04
"2010-09-14 05:00:00",1793.28
"2010-09-15 05:00:00",1788.05
"2010-09-16 05:00:00",1806.78
"2010-09-17 05:00:00",1811.55
"2010-09-18 05:00:00",1806.76
"2010-09-19 05:00:00",1806.76
"2010-09-20 05:00:00",1806.76
"2010-09-21 05:00:00",1798.73
"2010-09-22 05:00:00",1805.31
"2010-09-23 05:00:00",1803.71
"2010-09-24 05:00:00",1810.72
"2010-09-25 05:00:00",1809.46
"2010-09-26 05:00:00",1809.46
"2010-09-27 05:00:00",1809.46
"2010-09-28 05:00:00",1802.15
"2010-09-29 05:00:00",1804.06
"2010-09-30 05:00:00",1799.89
"2010-10-01 05:00:00",1801.01
"2010-10-02 05:00:00",1795.93
"2010-10-03 05:00:00",1795.93
"2010-10-04 05:00:00",1795.93
"2010-10-05 05:00:00",1802.09
"2010-10-06 05:00:00",1802.43
"2010-10-07 05:00:00",1796.29
"2010-10-08 05:00:00",1786.2
"2010-10-09 05:00:00",1786.37
"2010-10-10 05:00:00",1786.37
"2010-10-11 05:00:00",1786.37
"2010-10-12 05:00:00",1786.37
"2010-10-13 05:00:00",1786.77
"2010-10-14 05:00:00",1791.56
"2010-10-15 05:00:00",1801.2
"2010-10-16 05:00:00",1807.88
"2010-10-17 05:00:00",1807.88
"2010-10-18 05:00:00",1807.88
"2010-10-19 05:00:00",1807.88
"2010-10-20 05:00:00",1817.45
"2010-10-21 05:00:00",1812.6
"2010-10-22 05:00:00",1816.28
"2010-10-23 05:00:00",1823.05
"2010-10-24 05:00:00",1823.05
"2010-10-25 05:00:00",1823.05
"2010-10-26 05:00:00",1830.96
"2010-10-27 05:00:00",1838.45
"2010-10-28 05:00:00",1846.41
"2010-10-29 05:00:00",1839.9
"2010-10-30 05:00:00",1831.64
"2010-10-31 05:00:00",1831.64
"2010-11-01 05:00:00",1831.64
"2010-11-02 05:00:00",1831.64
"2010-11-03 05:00:00",1845.51
"2010-11-04 05:00:00",1840.51
"2010-11-05 05:00:00",1821.05
"2010-11-06 05:00:00",1817.7
"2010-11-07 05:00:00",1817.7
"2010-11-08 05:00:00",1817.7
"2010-11-09 05:00:00",1828.28
"2010-11-10 05:00:00",1836.27
"2010-11-11 05:00:00",1858.01
"2010-11-12 05:00:00",1858.01
"2010-11-13 05:00:00",1861.74
"2010-11-14 05:00:00",1861.74
"2010-11-15 05:00:00",1861.74
"2010-11-16 05:00:00",1861.74
"2010-11-17 05:00:00",1880.98
